"","Year","MEI","ONI","PDO","NOI","NPGO","up.GOA1.an","up.GOA1.wi","up.GOA1.su","up.GOA1.sp","up.GOA1.au","up.GOA2.an","up.GOA2.wi","up.GOA2.su","up.GOA2.sp","up.GOA2.au","GOA.SST.An","GOA.SST.Sp","GOA.SST.Su","GOA.SST.Wi","GOA.SST.Au","Dis.Annual","Dis.High","Dis.Low","up.SE1.an","up.SE1.wi","up.SE1.su","up.SE1.sp","up.SE1.au","up.SE2.an","up.SE2.wi","up.SE2.su","up.SE2.sp","up.SE2.au","SE.SST.An","SE.SST.Sp","SE.SST.Su","SE.SST.Wi","SE.SST.Au","EBS.SST.An","EBS.SST.Sp","EBS.SST.Su","EBS.SST.Wi","EBS.SST.Au","Kusk.Dis.An","Kusk.Dis.high","Kusk.Dis.low","U","V","UR","VR"
"45",1994,0.75275,0.475,-0.151666666666667,-0.51425,-1.21160833333333,0.0870113769896298,3.40119738166216,-0.510825623765991,-1.09861228866811,3.24519313318557,2.33537491581704,3.8286413964891,-0.693147180559945,-1.29928298413026,3.28341434600577,-0.0926203071718339,-0.0158542096027023,0.0936194162162067,0.0201499781900143,-0.468396413490852,0.0516953082152209,0.18409585381011,0.00581299431647508,0.847297860387204,2.39789527279837,-2.07944154167984,-2.42774823594805,3.20545280453606,-2.08980432871538,2.19722457733622,-2.12026353620009,-1.79175946922805,2.73002910782099,0.188048829928894,0.377946766170516,0.596664763531518,0.304964536745872,-0.527380746732329,-0.477034531135334,-0.363577889683574,-0.718745659559199,-0.183173554121008,-0.642641021177555,-0.0240793913802655,0.231588998255454,-0.256555487391106,-2.196844914,-2.097185186,-3.036337802,0.07047007
"46",1995,0.22525,-0.16,0.6425,-1.99983333333333,-1.0392,-2.42774823594805,4.02535169073515,0.405465108108164,-1.89711998488588,-3.95124371858143,-2.31911439494526,3.95124371858143,-1.20397280432594,-1.46633706879343,-3.68051120444342,-0.028453681831051,-0.352520634671873,0.310285955726307,-0.223183520446867,0.151603472068228,-0.000469795535360973,0.169255712223698,-0.0625704712897086,-1.74919985480926,-4.17438726989564,1.09861228866811,-1.94591014905531,-2.484906649788,-2.91325605172975,0,-0.510825623765991,-2.39789527279837,-4.23892579103321,0.00388219981974203,-0.0520532211138178,0.183331506492118,-0.155035501401101,0.0392860153017676,0.031298756997808,-0.0502445968814014,0.521254270504679,-0.456506914872479,0.110692269240436,-1.63759149355218,NA,-1.27620513620476,-1.290157344,-2.188482344,-2.459769713,-0.6352117
"47",1996,-0.298416666666667,-0.46,0.640833333333333,0.0686666666666666,-0.972841666666667,2.26002547857525,3.87120101090789,1.09861228866811,-2.26868354131836,0.847297860387204,0.810930216216329,3.93182563272433,-0.510825623765991,-2.26868354131836,-3.06027079469156,0.261046395734442,0.695146073956461,0.508619378069174,-0.115183400919686,-0.0443964681681797,-0.122495113978159,-0.00160728912241126,-0.163546935094541,2.60884355101876,4.24849524204936,0.405465108108164,-2.79320800944252,3.43398720448515,-0.8754687373539,2.39789527279837,-1.09861228866811,-2.4567357728213,-2.30258509299405,0.102215479111527,0.523280056270615,0.0313313971374516,0.185964419761826,-0.331713956723785,0.139548826740211,0.385088816500971,0.202587812374802,0.0964930882269639,-0.12597441014189,-0.0290470271133962,-0.0667828714040315,0.0403906015210769,-3.789623633,-2.082642368,-4.15231911,1.207018028
"48",1997,1.55325,1.17083333333333,1.46083333333333,-1.96391666666667,-0.657691666666667,2.62103882411258,4.00733318523247,-0.510825623765991,-1.09861228866811,3.46573590279973,1.07044141170141,3.46573590279973,-1.20397280432594,0,2.26868354131836,0.799879735743501,0.744145860333401,1.62361946707881,0.00348340689078075,0.828270208671015,0.0754370603599774,0.0395187513637527,0.0930292763212002,-2.058388132482,-3.17805383034795,-1.89711998488588,-2.30258509299405,2.12026353620009,0.980829253011726,1.79175946922805,-0.980829253011726,-0.980829253011726,2.99573227355399,0.827132294869285,0.501280220302616,1.94333141748252,-0.225035355171038,1.08895289686305,0.249632123014356,-0.206911283018918,0.944587756425909,-0.25650692679341,0.517358945443843,-0.388846183786301,-0.385025436533583,-0.475382041559914,-2.396375912,-2.774587989,-3.656423639,-0.267436325
"49",1998,0.901333333333333,-0.0575,0.245833333333333,-1.07433333333333,0.544566666666667,2.53897387105828,2.39789527279837,0.510825623765991,1.84582669049833,3.39002408106403,-0.8754687373539,-3.85014760171006,0,2.07944154167984,2.97892515523761,0.688213016624746,0.890812705019288,0.120285739560074,1.37681670207714,0.364936919842481,0.0476459695914393,0.113276666754388,0.0287196881808605,-2.058388132482,-3.58351893845611,-0.693147180559945,2.63905732961526,3.25809653802148,-3.13549421592915,-4.83628190695148,-1.73460105538811,1.79175946922805,3.43398720448515,0.65879876444326,0.804613343827582,-0.026668849546283,1.55496453674587,0.30228602674587,-0.116201166906928,0.163088731683562,-0.408745557833942,-0.259840217211396,0.040692375734066,0.215465283347136,0.0902331782621211,0.305560522301869,-2.253058258,-1.927243582,-2.955919778,0.230385767
"50",1999,-0.855333333333333,-1.225,-1.06333333333333,1.33241666666667,1.51578333333333,-2.00372971994414,-4.52178857704904,-1.6094379124341,1.09861228866811,2.81341071676004,-2.55851846713125,-4.55387689160054,-1.29928298413026,1.09861228866811,2.33537491581704,-0.0917870739743103,-0.115854114235269,-0.166380812665659,0.213483286092034,-0.298396655088346,0.150546707617611,0.209210883242795,0.134290847852633,-3.26129654075215,-3.46573590279973,-2.07944154167984,-3.59273559356103,-3.48635519000246,-3.40949618447685,-4.51085950651685,-3.13549421592915,-3.24519313318557,-2.75153531304195,-0.353617916210633,-0.572053360986048,-0.856668773252348,0.411631260632999,-0.397380791237133,-0.531201245485717,-0.320244557939699,-0.832079043755165,-0.193173584320694,-0.779307795927308,0.100596571805365,0.155647078257392,0.108778146113032,-1.991207651,-1.296617397,-2.324843387,0.491149478
"51",2000,-0.4785,-0.835833333333333,-0.59,0.456666666666667,1.88586666666667,2.85263142991332,4.71849887129509,0,-2.15948424935337,2.99573227355399,2.54553127160443,4.45434729625351,-1.38629436111989,-2.23359222150709,2.63905732961526,0.137713100548091,0.531812816917075,0.151952813127807,0.0581499260558171,-0.191063153908333,0.130561936844703,0.194140644390233,0.112424904358628,-0.287682072451781,3.76120011569356,1.54044504094715,-1.38629436111989,2.484906649788,-1.85889877206568,4.14313472639153,0.847297860387204,-2.90872089656436,0.405465108108164,0.0280488633075002,0.346613478613569,-0.122001948911516,0.019297753095155,-0.131713829567209,0.432048827808127,0.145088784612488,0.729254453610151,-0.240173585194897,1.09402565820477,0.00962060962530131,-0.0255329601933756,0.0479264322097794,-2.631704081,-2.725462058,-3.788088505,-0.066296901
"52",2001,-0.112333333333333,-0.308333333333333,-0.5625,0.320833333333333,2.08068333333333,2.59649771519646,4.33073334028633,-1.29928298413026,0,2.51230562397611,2.54553127160443,4.17438726989564,-1.46633706879343,1.09861228866811,2.30258509299405,0.517296419576305,0.517145941713621,0.656952927568707,0.550150029052647,0.344936779970248,-0.0130211569389278,-0.181556720534408,0.0453954296625945,-3.3815614071453,-5.14166355650266,-3.64631983969514,-3.3787245258101,0.510825623765991,-3.13186444787857,-4.65396035015752,-3.20545280453606,-3.36729582998647,0.847297860387204,-0.0369512336493987,-0.345386751539841,0.00333151920775165,0.601631158907739,-0.407380861173246,0.157132129272845,0.226422084090383,-0.162078967461218,1.00015981298829,-0.435974412526077,0.0768977223754188,0.116935202661692,0.0422259596611134,-3.37416212,-0.646474608,-2.843019496,1.928766337
"53",2002,0.647,0.630833333333333,0.220833333333333,-0.393166666666667,1.47359166666667,3.15344801954575,4.7361984483945,1.09861228866811,0.980829253011726,3.41224721784874,3.18841661738349,4.64439089914137,0.847297860387204,0.510825623765991,3.60186807712431,0.496546493009231,0.247479428906411,0.493619670529341,0.316816600351877,0.928270272249298,0.0953519598193218,-0.231770202001526,0.194302807189706,1.38629436111989,4.06044301054642,0,0.510825623765991,-3.47609868983527,2.15948424935337,4.62497281328427,0.980829253011726,1.09861228866811,-2.6149597780362,0.151382237966711,-0.388719964074427,-0.150001826841216,0.0749645176723854,1.0692862251101,0.957882208527156,0.776422066208988,1.87125465197442,-0.456506934740694,1.64035905066591,0.0843565225305323,0.144651065111072,-0.0215146919612632,-2.329676019,-1.802331269,-2.921770373,0.372889049
"54",2003,0.5075,0.250833333333333,0.969166666666667,-0.993916666666667,0.958508333333333,2.85263142991332,4.34380542185368,-1.94591014905531,-0.510825623765991,3.62877553004423,2.40544247843375,4.06044301054642,-2.07944154167984,-0.980829253011726,3.25809653802148,0.935713118350013,0.964146127362224,0.92361933992224,1.34348340053295,0.511603605582634,-0.0818064645871726,-0.130678661106373,-0.0599055305150262,-1.67397643357167,-4.71849887129509,-2.51230562397611,0,2.70805020110221,1.90954250488444,-3.09104245335832,-2.4567357728213,-1.73460105538811,3.74557479779048,0.793048849002375,0.687946867895779,0.526664750815851,1.35163115890774,0.60595261839013,1.00538227684898,0.902755561190121,1.74458810610648,0.113493115227868,1.26069232487144,0.127866496373015,-0.0188900080888104,0.125739153082446,-3.41436312,-2.707069678,-4.328506642,0.500131989
"55",2004,0.46775,0.446666666666667,0.345,0.63375,0.209458333333333,2.57768838323897,0,0.405465108108164,-1.20397280432594,3.63758615972639,1.81915844341617,-3.91202300542815,-1.29928298413026,-1.67397643357167,3.56482680544396,0.682713057632745,0.848479261059734,1.71861941621617,0.18481663086946,-0.0210630776143859,0.0465610612793004,0.010396394533025,0.0642359169108904,2.00372971994414,3.29583686600433,1.09861228866811,-0.405465108108164,3.78418963391826,2.9041650800285,4.63472898822964,0.847297860387204,0.405465108108164,3.91202300542815,0.863882214124857,0.906613262447386,1.81799826725465,0.495964521487085,0.234952805310307,0.982048893124888,0.975088862297205,2.17925458076674,0.106493088624328,0.667359040811276,-0.0502109278447023,0.194411050279555,-0.414555151140732,-2.167871015,-1.392676128,-2.51768703,0.548145562
"56",2005,0.361833333333333,0.0433333333333333,0.375,-0.232416666666667,-1.38060833333333,-2.39789527279837,4.23410650459726,0.510825623765991,-2.89037175789616,-3.93182563272433,-2.38262780066758,2.83321334405622,-0.405465108108164,-2.59026716544583,-3.73766961828337,1.01562967502624,1.67714594807144,1.73028603202024,0.34348324158723,0.311603478426058,0.113568830654319,-0.0203276205747986,0.161993537404356,-0.949080554697146,4.21950770517611,0.287682072451781,-0.405465108108164,-3.85014760171006,-0.287682072451781,4.89034912822175,1.38629436111989,-1.6094379124341,-3.84303013394119,0.961382260219109,1.55128041103746,1.39333154463908,0.604964409589295,0.2959526756106,0.449632190566289,0.253088774996271,1.50125460746962,0.213493121685038,-0.169307741885766,0.113723181015855,0.320432748448468,-0.0276841698284773,-1.748135045,-0.878425763,-1.857258959,0.614977331
"57",2006,0.33975,0.100833333333333,0.190833333333333,0.522583333333333,-0.553866666666667,-2.75153531304195,-2.77258872223978,1.20397280432594,-2.42774823594805,-4.03718614838215,-2.65089178726226,-3.68887945411394,0.693147180559945,-1.6094379124341,-3.89182029811063,0.111546303863828,0.270812660514484,-0.159714311302526,0.403483343312494,-0.0683964770691388,-0.0618145997554969,-0.110158813506748,-0.0400878339203512,-1.04145387482816,3.43398720448515,-1.20397280432594,-2.70805020110221,-3.23212105161822,-0.538996500732687,3.95124371858143,0.980829253011726,-2.56494935746154,-3.25809653802148,0.241382191872454,0.324613483699822,-0.0200020302917494,0.624964549461529,0.0359527646202142,-0.0120345151414214,-0.320244617544342,0.0112545184600048,-0.243173586307515,0.504025624826166,0.0663637535879076,-0.0695399381295054,0.215318710017447,0.064072677,-2.359844906,-1.623356111,-1.71396856
"58",2007,-0.297583333333333,-0.581666666666667,-0.195833333333333,NA,0.593258333333333,-2.59026716544583,4.85981240436167,0,-3.3557350075854,-1.79175946922805,-2.60268968544438,4.60517018598809,0,-3.14988295338125,0.980829253011726,0.117379671370493,0.0541459620586773,0.53361931449094,-0.123183377395719,0.00493678632807448,0.0994117036197029,-0.028500702520299,0.146064541150515,-0.154150679827258,3.63758615972639,0.693147180559945,-3.54577861047326,3.36729582998647,0.882389180198474,4.91998092582813,1.67397643357167,-3.43398720448515,3.43398720448515,-0.0227846003613283,-0.125386643456747,0.33999794427695,0.0516311271185916,-0.357380829384105,0.0696321282794332,-0.400244571052718,0.584587781857222,-0.0965068906332567,0.190692192946486,-0.0537516641227036,-0.301475239655739,0.08456982434876,-0.890703679,-2.127275216,-2.134033342,-0.874388119
"59",2008,-0.640333333333333,-0.755,-1.2925,NA,1.454975,-2.53897387105828,4.64439089914137,-2.39789527279837,-0.287682072451781,1.09861228866811,-2.54553127160443,4.30406509320417,-2.19722457733622,0.287682072451781,-1.54044504094715,-0.308120304310818,-0.361520777087239,-0.344713777244927,-0.208516804189136,-0.317729858721969,0.101907467476893,0.215623440378382,0.0638252091619584,0.559615787935423,4.0943445622221,-2.07944154167984,0.510825623765991,3.28341434600577,0.949080554697146,4.78749174278205,-1.46633706879343,1.29928298413026,3.25809653802148,-0.676951139871413,-0.763386495955127,-0.918668730019082,-0.447368786414935,-0.578380547096506,-0.322951157489392,-0.53157793212208,-0.0307454573802444,-0.376840260603576,-0.352640979851666,-0.0454682576649521,0.0130258772632548,-0.301390710899902,-0.72700592,-2.111822729,-2.007354988,-0.979213356
"60",2009,0.394,0.306666666666667,-0.6125,NA,0.736275,2.60884355101876,3.95124371858143,-1.73460105538811,-0.287682072451781,3.58351893845611,2.52572864430826,3.13549421592915,-1.79175946922805,0,3.67207233579756,-0.276870363915461,-0.0395205914386425,-0.409714311302526,-0.699850209365936,0.0416036564452611,-0.0350127984672799,-0.186772807139535,0.0186204390503306,1.01160091167848,-1.94591014905531,-2.39789527279837,2.33537491581704,-1.6094379124341,2.78295150927533,3.95124371858143,-1.09861228866811,2.19722457733622,3.49650756146648,-0.276951123976849,0.154613407405868,-0.286668442645249,-0.665035571337214,-0.310713889330799,-0.103701188761964,-0.250244604828684,0.171254524817835,-0.486506945866895,0.150692270829889,-0.0444044116752362,0.300739725137905,-0.463954374120203,-0.813792224,-1.730340123,-1.798973235,-0.648097234
"61",2010,-0.343166666666667,-0.453333333333333,-0.3125,NA,1.37013333333333,-1.79175946922805,-4.60517018598809,-1.79175946922805,0.847297860387204,3.23212105161822,1.9339339580086,-2.77258872223978,-0.405465108108164,0.510825623765991,2.87167962488401,0.293962941602369,0.510479281404784,0.0636190474621081,0.430149825602124,0.171603611940461,0.0267241905397828,0.201961055500501,-0.0378459677608625,-3.59043938130068,-5.25227342804663,2.66258782702545,-1.94591014905531,-1.29928298413026,-2.59026716544583,-4.62497281328427,0.847297860387204,-1.94591014905531,3.10608033072286,0.326382110810137,0.631280016852069,-0.190002106585682,0.591631247917339,0.272619285056823,-0.082034522890027,-0.186911232553651,0.554587889940308,-0.499840286352785,-0.195974462593981,-0.121387669565365,-0.400892592160666,0.0311629401040321,-1.307231831,-1.749406261,-2.161369522,-0.312664538
"62",2011,-0.893,-0.834166666666667,-1.23083333333333,NA,0.85725,3.46312833939265,5.03043792139244,-3.04452243772342,-0.405465108108164,4.28588277412098,3.25488626239123,4.70953020131233,-2.26868354131836,1.29928298413026,4.05467930582967,0.124046391283978,0.570812851249348,-0.0630473394600592,0.243483178008944,-0.255063124662319,-0.0638691788107746,-0.366086566386342,0.029235617186405,1.87180217690159,4.02535169073515,-3.49650756146648,0.510825623765991,3.25809653802148,3.48635519000246,5.15905529921453,-3.3322045101752,1.67397643357167,4.17438726989564,0.19304886489695,0.754613629929879,-0.210001928566482,0.388297870079208,-0.160714111854805,-0.252034539579327,-0.026911226195824,-0.668745627770059,-0.193173584320696,-0.11930772003073,-0.0527857553902944,-0.140540488820001,-0.0122458305464832,-0.320917017,-0.853005631,-0.830088665,-0.376243467
"63",2012,0.169,-0.126666666666667,-1.1,NA,1.47686666666667,2.63308716262875,4.93447393313069,-2.39789527279837,-0.693147180559945,-2.66258782702545,2.14982233844164,4.20469261939097,0,-0.405465108108164,-3.13549421592915,-0.378120396499328,0.0551457306337113,-0.444714158714627,-0.685183413635346,-0.437729744281053,NA,NA,NA,-1.9339339580086,-2.99573227355399,-1.20397280432594,-3.3787245258101,3.24519313318557,2.49182709263257,4.77912349311153,-2.59026716544583,-2.90872089656436,3.51650822817315,-0.14611785581126,0.116613459540072,-0.25200206335245,-0.337368811846248,-0.111714007586416,-0.822117893558218,-0.92157793768518,-0.594078968732785,-0.683506912965131,-1.08930775484978,0.311291056842347,0.328767363996279,0.393845540783493,NA,NA,NA,NA
"64",2013,-0.076,-0.294166666666667,-0.5175,NA,0.343816666666667,3.50405476710186,4.95582705760126,-1.79175946922805,-1.20397280432594,4.08317126162398,3.32922388203707,4.63472898822964,0.405465108108164,-1.79175946922805,3.93182563272433,0.212296412423757,-0.19285401696049,0.636952787696508,0.0234833878172944,0.381603491141714,NA,NA,NA,2.86695148368807,2.484906649788,0.847297860387204,1.94591014905531,4.16924587039522,3.5288085062548,4.89034912822175,-2.53897387105828,1.79175946922805,4.51451581771996,0.501298815305892,0.227946670803095,1.29666457279665,0.151631190696882,0.32895282692694,-0.107867866356148,-0.51691129533721,0.0879210325387776,-0.619840291121154,0.617359088494993,0.10434336212548,-0.0857973730847412,0.149757560879065,NA,NA,NA,NA
"65",2014,0.498416666666667,0.144166666666667,1.13083333333333,NA,-0.249166666666667,3.08724738238976,4.96284463025991,-2.33537491581704,-1.38629436111989,3.63758615972639,2.8233610476132,4.66343909411207,-1.46633706879343,-0.980829253011726,3.25809653802148,1.11237969600707,1.19747923817155,1.50695299114701,0.500149838317781,1.24493671639196,NA,NA,NA,1.64222773525709,1.6094379124341,0,-1.6094379124341,3.14988295338125,3.18152003832443,4.69134788222914,-2.12026353620009,-0.287682072451781,3.98279207631635,1.09546561071859,1.07461348369981,1.31999812229615,0.621631298779972,1.3656195380984,1.25046550646526,0.823088797646036,2.58458778185723,0.340159781795193,1.2540256645626,-0.0198741085116687,0.000719621513969315,-0.202560980172853,NA,NA,NA,NA
"66",2015,1.62308333333333,1.48833333333333,1.63416666666667,NA,-1.39453333333333,3.06416943510722,4.61512051684126,-1.09861228866811,-2.07944154167984,3.76892216178747,2.8233610476132,4.07753744390572,0,-1.09861228866811,3.56482680544396,1.1423797468697,1.42747925724503,0.916952838559107,1.46681653677359,0.75827035490107,NA,NA,NA,1.96944064646551,-3.97029191355212,0.847297860387204,0.405465108108164,3.67207233579756,2.86695148368807,4.21950770517611,-0.287682072451781,-1.99243016469021,3.83586164446258,1.43221548229044,1.9246133883324,1.05333139205118,1.72163120341254,1.02928594536564,0.959632253051822,1.01308875552542,1.0912547600575,0.806826465349843,0.927359031274533,-0.00596899891059088,-0.243451205602017,0.168565388699207,NA,NA,NA,NA
"67",2016,0.912083333333333,0.3625,1.5425,NA,-0.1857,-1.09861228866811,3.97029191355212,-1.20397280432594,-2.51230562397611,2.92673940206704,1.09861228866811,3.36729582998647,0.693147180559945,-2.26868354131836,2.56494935746154,1.7202130814746,2.25514585779027,1.74195264782424,1.66815005957022,1.21560376071367,NA,NA,NA,-3.0122615755052,-4.96284463025991,2.26868354131836,-1.73460105538811,2.77258872223978,-2.41293315016291,-3.36729582998647,1.29928298413026,-2.63905732961526,2.90872089656436,1.55804891417012,1.73661366299058,1.51799807651978,1.45263115000678,1.52495276716335,1.60288226147594,1.47175553710984,2.68258799039399,0.566493126771301,1.69069239162864,0.234063466965598,0.168093099422659,0.34038312403966,NA,NA,NA,NA
"68",2017,0.13425,-0.175833333333333,NA,NA,-0.862591666666667,2.65089178726226,5.06259503302697,-2.36712361413162,-2.53897387105828,3.52636052461616,2.2512917986065,4.75359019110636,-1.38629436111989,-2.19722457733622,3.32022831912849,0.715712970530491,0.924145847617754,0.760285764991407,0.783483298807687,0.39493697070511,NA,NA,NA,2.97892515523761,4.21950770517611,-1.29928298413026,-2.26868354131836,3.89182029811063,3.23867845216438,5.09375020080676,-1.79175946922805,-2.26868354131836,3.81404259706794,0.588882237966722,0.724613579067269,0.473331468345151,0.894964530388045,0.262619374066421,0.719632156591639,0.879755420205264,1.21125448667086,0.466826451839457,0.320692267650976,-0.051076444457717,-0.47638643538111,0.190007880424568,NA,NA,NA,NA
"69",2018,0.185583333333333,0.0333333333333333,NA,NA,-1.90631666666667,2.91325605172975,3.63758615972639,1.84582669049833,-2.33537491581704,3.2188758248682,3.00403107636869,2.63905732961526,2.12026353620009,1.09861228866811,3.48635519000246,0.743629719848943,0.729145993847818,0.510286082882873,0.59014983195995,1.14493697070513,NA,NA,NA,2.42774823594805,-3.8286413964891,3.19184715248028,0,1.09861228866811,2.9704144655697,2.56494935746154,2.90872089656436,-2.07944154167984,2.6149597780362,0.915882180428362,0.792946728023556,0.893331544639084,0.371631139834252,1.60561930921656,1.46546558330558,1.12308886917161,1.96458789629814,0.560159785570154,2.21402578218243,0.0109403636674195,0.24784652352777,-0.105661343014942,NA,NA,NA,NA
